date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
07-12-2023,115.8166667,80.525,1491.791667,50.2875,46.4625,62.75,0.36375,1.041666667,0.714583333
08-12-2023,100.1666667,69.64583333,1197.333333,39.70416667,35.30833333,75.91666667,0.319166667,0.458333333,0.741666667
09-12-2023,95.05,66.15,1022.5,28.50833333,30.35833333,88.83333333,0.317916667,0.125,0.74375
10-12-2023,102.3958333,70.35416667,985.875,26.75833333,31.82083333,86.66666667,0.380416667,0.541666667,0.733333333
11-12-2023,141.5708333,97.82083333,1700.375,63.25833333,62.07916667,68.95833333,0.382083333,1.416666667,0.61875
12-12-2023,193.5166667,133.8208333,2360.625,88.33333333,88.29583333,86.125,0.504166667,1.541666667,0.583333333
13-12-2023,153.9166667,103.6375,1549,55.125,58.5,74.41666667,0.452916667,2.458333333,0.579166667
14-12-2023,90.625,65.41666667,974.625,31.76666667,28.98333333,72.08333333,0.25125,1.666666667,0.695833333
15-12-2023,133.5958333,100.7291667,1511.5,49.925,53.22083333,87.45833333,0.31875,2.208333333,0.691666667
16-12-2023,116.9458333,80.04166667,1418.75,46.04583333,43.77083333,72.54166667,0.261666667,2.583333333,0.71875
17-12-2023,126.6958333,84.475,1198.166667,35.125,39.4,88.16666667,0.46125,4.166666667,0.677083333
18-12-2023,88.6125,59.45833333,828.5833333,20.3,25.24583333,80.95833333,0.299583333,2.708333333,0.747916667
19-12-2023,78.92083333,53.7375,848.8333333,23.45416667,26.97916667,82.25,0.261666667,1.666666667,0.75
20-12-2023,95.73333333,66.15,1188.875,36.65,35.93333333,69.29166667,0.299583333,1.5,0.704166667
21-12-2023,124.6958333,86.72083333,1490.958333,41.72916667,40.72916667,70.20833333,0.399583333,0.958333333,0.677083333
22-12-2023,189.6375,132.0166667,2159.333333,71.69166667,75.10833333,87.58333333,0.60375,1,0.64375
23-12-2023,203.7083333,140.8958333,2335.416667,75.83333333,92.525,88.54166667,0.70625,1.333333333,0.533333333
24-12-2023,170.9208333,117.5083333,1941,68.06666667,77.7,91.08333333,0.425,0.958333333,0.64375
25-12-2023,144.5916667,100.2,1550.875,40.99583333,42.2125,89.29166667,0.437083333,0.125,0.68125
26-12-2023,179.5125,123.5166667,1923,56.27083333,57.38333333,83.20833333,0.488333333,2.666666667,0.63125
27-12-2023,199.0708333,136.5833333,2015.791667,60.22083333,58.06666667,85.75,0.567083333,6.458333333,0.602083333
28-12-2023,173.0958333,119.9041667,1724.833333,50.80833333,51.27083333,98.91666667,0.688333333,3,0.552083333
29-12-2023,234.4125,161.9708333,2301.875,69.10416667,83,101.875,0.959166667,4.375,0.439583333
30-12-2023,232.3458333,159.9208333,2329.625,74.825,84.34166667,88.45833333,0.85,4.666666667,0.39375
31-12-2023,176.4541667,121.1458333,1906.833333,60.1875,68.97083333,72.29166667,0.54125,4.291666667,0.595833333
01-01-2024,147.725,101.6708333,1593.625,50.94166667,56.59166667,67.29166667,0.44,2.458333333,0.575
02-01-2024,150.6541667,103.95,1602.75,49.68333333,55.5875,73.91666667,0.554166667,1.458333333,0.6
03-01-2024,172.0833333,118.5208333,1782.666667,48.62916667,51.65416667,86.54166667,0.878333333,2.333333333,0.472916667
04-01-2024,171.9375,118.3416667,1776.166667,41.34583333,41.4875,71.79166667,0.90375,2.041666667,0.429166667
05-01-2024,167.4958333,114.575,1548.625,40.57916667,37.95833333,67.91666667,1.1925,4.416666667,0.377083333
06-01-2024,166.4041667,114.0041667,1646.708333,36.66666667,39.4,81.41666667,1.125833333,3.583333333,0.508333333
07-01-2024,200.4625,138.0125,2104.833333,52.95833333,56.24166667,84.95833333,0.97625,3,0.527083333
08-01-2024,220.35,150.8333333,2175.291667,59.74166667,67.34583333,80.91666667,0.792083333,4.25,0.5625
09-01-2024,150.3291667,102.9166667,1327.875,32.51666667,29.92083333,72.20833333,0.760833333,2.833333333,0.516666667
10-01-2024,117.2291667,81.01666667,1018.875,22.61666667,22.9375,76.625,0.470833333,1.583333333,0.6625
11-01-2024,142.425,97.32083333,1212.875,26.75,29.33333333,92.20833333,0.578333333,3.375,0.635416667
12-01-2024,136.8083333,94.42083333,1285.625,30.47083333,32.93333333,73.91666667,0.4375,2.958333333,0.720833333
13-01-2024,176.1416667,121.1458333,1936.333333,60.05,62.1125,65.75,0.331666667,3.375,0.739583333
14-01-2024,149.9,102.7458333,1657.916667,49.36666667,46.18333333,61.33333333,0.31625,2.291666667,0.789583333
15-01-2024,140.6,96.225,1208.458333,36.875,37.2375,59.95833333,0.395833333,1.916666667,0.7375
16-01-2024,211.8541667,145.4666667,2072.25,63.4125,68.49166667,83.45833333,0.749583333,1.333333333,0.53125
17-01-2024,217.3833333,148.6958333,1916.666667,67.69583333,77.32916667,84.04166667,0.854583333,0.916666667,0.55625
18-01-2024,227.0833333,156.9625,2388.125,91.1125,100.0708333,89.20833333,0.78125,0.541666667,0.59375
19-01-2024,251.9666667,174.1208333,2628,87.84166667,101.0375,116.5416667,0.897916667,0.625,0.56875
20-01-2024,236.6375,161.9333333,2134.791667,75.6875,86.70416667,109.0833333,0.919166667,3.375,0.566666667
21-01-2024,174.25,118.125,1432.708333,37.9625,39.70416667,91.75,0.697083333,4.416666667,0.625
22-01-2024,186.975,127.9041667,1617,39.39166667,40.95,101.2916667,0.787916667,4.791666667,0.583333333
23-01-2024,230.9208333,157.3416667,2102.75,58.6625,58.76666667,97.95833333,0.789583333,6.208333333,0.572916667
24-01-2024,169.3916667,115.4458333,1727,45.02916667,38.59583333,73.5,0.7425,4.708333333,0.641666667
25-01-2024,182.5458333,124.1916667,1815.75,46.30833333,42.81666667,74.33333333,0.713333333,8.25,0.55
26-01-2024,217.4291667,147.3625,2269.958333,73.74166667,76.89583333,100.7083333,0.630416667,9.958333333,0.658333333
27-01-2024,109.9083333,73.5,1336.625,37.15,33.5,82.875,0.370416667,8.708333333,0.739583333
28-01-2024,140.5333333,93.5,1603.5,52.65833333,58.7125,87.95833333,0.511666667,15.5,0.608333333
29-01-2024,161.1958333,108.9875,1492.416667,48.64583333,57.1375,105.6666667,0.90375,9.833333333,0.63125
30-01-2024,225.4958333,150.3208333,2001.333333,66.40416667,61.5375,83.41666667,0.946666667,18.91666667,0.58125
31-01-2024,239.1541667,155.075,1789.833333,59.54583333,66.79166667,95.66666667,1.445833333,33.41666667,0.333333333
01-02-2024,116.2916667,73.55416667,693.4583333,22.07916667,26.5625,87.95833333,1.1875,26.41666667,0.391666667
02-02-2024,93.57916667,61.37916667,785.125,26.04583333,26.9125,69.125,0.437083333,13.125,0.864583333
03-02-2024,69.35833333,46,965.25,32.36666667,33.47916667,58.375,0.34625,9.041666667,0.810416667
04-02-2024,133.1083333,70.34583333,1015.333333,42.18333333,42.30833333,56.33333333,0.638333333,83.875,0.51875
05-02-2024,62.7875,36.22083333,542.4583333,22.7375,22.0625,55.91666667,0.355,32.08333333,0.8625
06-02-2024,60.99166667,39.08333333,679.9583333,23.825,19.44166667,58.66666667,0.235,14.70833333,1.033333333
07-02-2024,67.0375,41.22916667,593.3333333,18.00833333,17.72083333,80.29166667,0.321666667,20.125,1.05
08-02-2024,61.64583333,37.725,547.25,14.95833333,15.87083333,84.79166667,0.215416667,19.41666667,1.004166667
09-02-2024,79.9625,53.50833333,984.4583333,31.99166667,31.24166667,64.33333333,0.233333333,7.458333333,1.027083333
10-02-2024,136.6333333,93.825,1455.916667,50.48333333,46.42083333,77.83333333,0.495833333,5.875,0.970833333
11-02-2024,112.5083333,77.60833333,1093.541667,36.75833333,32.9125,81.45833333,0.515833333,4.416666667,0.929166667
12-02-2024,129.6458333,90.40416667,1376.791667,44.9125,42.97916667,86.20833333,0.609166667,1.041666667,0.9
13-02-2024,155.925,108.6583333,1332.375,42.47916667,43.1375,87.91666667,0.8225,1.166666667,0.758333333
14-02-2024,135.1291667,92.85416667,1138,31.425,34.80833333,97.79166667,0.7925,5.125,0.7625
15-02-2024,107.6041667,73.0625,1120.916667,30.8875,30.29166667,95.625,0.452083333,8.375,0.958333333
16-02-2024,100.6416667,68.19166667,1044,34.52916667,27.42916667,86.16666667,0.295416667,7.583333333,1.175
17-02-2024,88.95,58.825,889.25,29.775,25.42916667,78.79166667,0.319583333,12.58333333,1.2125
18-02-2024,121.8,77.37083333,1137.333333,43.0375,40.90833333,97.04166667,0.414583333,28.375,1.1875
19-02-2024,113.0708333,65.20416667,588.6666667,14.70416667,26.5,110.25,0.592916667,54.04166667,1.110416667
20-02-2024,109.0666667,59.53333333,718.25,25.55416667,27.8625,87.66666667,0.592083333,66,1.060416667
21-02-2024,106.4666667,53.77083333,606.4166667,26.35833333,26.92083333,84.66666667,0.427083333,78.83333333,1.029166667
22-02-2024,73.9,39.5125,547.1666667,22.31666667,19.6125,71.20833333,0.337916667,45.875,1.1625
23-02-2024,63.19583333,36.67083333,639.8333333,25.825,19.31666667,63.45833333,0.249583333,28.75,1.277083333
24-02-2024,87.67083333,50.875,966.2916667,39.24583333,32.20416667,64.08333333,0.379583333,39.54166667,1.052083333
25-02-2024,66.6,39.51666667,627.5416667,26.7875,22.23333333,77.875,0.387083333,27.33333333,1.183333333
26-02-2024,76.825,48.03333333,817.8333333,33.49166667,32.77916667,64.375,0.339583333,20.33333333,1.00625
27-02-2024,84.10416667,44.78333333,635.375,27.32083333,23.74166667,68.41666667,0.432916667,51.58333333,1.239583333
28-02-2024,97.275,38.82083333,521.2083333,19.275,15.19583333,82.41666667,0.289166667,110.4166667,1.508333333
29-02-2024,91.11666667,45.30833333,740.7916667,27.675,22.23333333,83.625,0.24375,70.20833333,1.6125
01-03-2024,115.1416667,61.38333333,942.875,38.84166667,38.46666667,79.58333333,0.51125,69.79166667,1.01875
02-03-2024,84.24166667,38.55416667,427.4583333,15.7375,18.6375,89.41666667,0.759166667,77.08333333,1.089583333
03-03-2024,76.2125,35.825,447.5833333,21.82916667,20.94583333,73.375,0.456666667,70.91666667,1.010416667
04-03-2024,75.03333333,32.95,496.1666667,21.99166667,17.50416667,65.08333333,0.18375,74.20833333,1.583333333
05-03-2024,94.52083333,39.0625,487.4166667,18.5375,15.99583333,80.04166667,0.248333333,105.0833333,1.485416667
06-03-2024,110.6916667,52.025,762.875,28.59166667,26.40416667,75.91666667,0.321666667,98.08333333,1.247916667
07-03-2024,114.6458333,56.9,948,37.92916667,30.04166667,72.91666667,0.30875,86.20833333,1.375
08-03-2024,84.85416667,38.12083333,533.5,22.36666667,18.78333333,80.25,0.251666667,80.41666667,1.625
09-03-2024,127.0208333,40.18333333,574.75,22.67083333,18.6375,94.41666667,0.24,185,1.735416667
10-03-2024,107.7416667,56.0625,926.625,41.35,29.125,87.5,0.240416667,74.25,1.729166667
11-03-2024,126.2458333,75.31666667,1100.791667,49.0625,41.2625,107.3333333,0.448333333,46.79166667,1.654166667
12-03-2024,100.2208333,48.66666667,661.5416667,27.425,22.70416667,79.58333333,0.39875,79.79166667,1.65
13-03-2024,119.675,46.22083333,586.1666667,23.39583333,21.52916667,91.29166667,0.423333333,141.625,1.472916667
14-03-2024,89.57916667,40.10833333,533.4166667,23.58333333,20.74166667,86.91666667,0.416666667,82.29166667,1.566666667
15-03-2024,122.7958333,36.84583333,492.4166667,21.80833333,15.07916667,72.95833333,0.191666667,192.5,1.783333333
16-03-2024,96.34583333,44.59583333,691.0416667,32.65,23.46666667,81.41666667,0.1975,91.04166667,1.625
17-03-2024,105.8166667,50.35,926.8333333,39.5125,25.6875,72.25,0.2125,91.58333333,1.629166667
18-03-2024,105.2583333,48.82916667,843.5,36.12083333,22.65833333,74.5,0.249583333,95.29166667,1.752083333
19-03-2024,110.45,50.85416667,867.8333333,39.1375,24.52916667,85.125,0.33875,101.7083333,1.558333333
20-03-2024,93.22916667,59.10416667,1013.625,43.8875,29.1125,76.45833333,0.340416667,21.79166667,1.658333333
21-03-2024,171.4666667,64.78333333,660.125,27.09166667,24.825,92.66666667,0.53375,215.7083333,1.541666667
22-03-2024,128.6541667,64.6375,816.875,35.78333333,31.4625,107.6666667,0.56875,96.83333333,1.7625
23-03-2024,149.7291667,51.65833333,608.3333333,27.11666667,19.10416667,83.91666667,0.30625,207.9166667,2.083333333
24-03-2024,140.8583333,53.23333333,700.9583333,31.60416667,22.3625,73.83333333,0.477083333,176.9583333,1.254166667
25-03-2024,121.1791667,42.68333333,573,24.7,18.53333333,85.25,0.4125,171.4583333,1.7625
26-03-2024,111.2708333,43.66666667,522.875,24.05833333,18.47916667,94.04166667,0.314583333,137.375,1.652083333
27-03-2024,142.8916667,53.84583333,710.125,36.25833333,29.02916667,88.66666667,0.430833333,182.125,1.747916667
28-03-2024,124.8625,49.5,532.2916667,27.02083333,24.0375,97.83333333,0.374166667,152.75,1.7875
29-03-2024,139.0166667,57.14166667,632.875,33.44583333,28.14583333,90.08333333,0.40125,162.9166667,1.777083333
30-03-2024,132.9125,48.21666667,511.5833333,22.925,20.83333333,104.125,0.393333333,173.5,1.754166667
31-03-2024,121.4,40.94166667,482.0833333,23.84166667,16.88333333,81.54166667,0.2775,183.0833333,1.958333333
01-04-2024,149.9416667,40.21666667,363.8333333,15.57916667,12.52083333,95.5,0.25,267.5,1.972916667
02-04-2024,100.4,29.125,416.1666667,20.12916667,14.5875,95.625,0.194583333,167.8333333,2.18125
03-04-2024,67.41666667,32.3875,495.7916667,25.61666667,21.725,108.1666667,0.359166667,59.83333333,1.622916667
04-04-2024,75.90833333,29.2625,358.5,17.77916667,14.14583333,104.9166667,0.366666667,91.25,1.829166667
05-04-2024,102.7333333,33.7375,453.5833333,23.09583333,16.17916667,81.83333333,0.492916667,152.5,1.145833333
06-04-2024,100.2083333,33.94166667,438.2916667,20.5625,15.95833333,100.2083333,0.269583333,148.2083333,1.822916667
07-04-2024,83.15833333,30.125,501.8333333,25.60416667,15.60416667,96.91666667,0.185416667,113.9166667,2.085416667
08-04-2024,81.775,31.27916667,518.25,26.19166667,17.17083333,91.95833333,0.236666667,106.5416667,1.854166667
09-04-2024,73.67916667,33.98333333,561.4583333,28.98333333,21.84583333,98.04166667,0.275,70.5,1.725
10-04-2024,67.67083333,38.21666667,667.125,35.84166667,23.69166667,102.5833333,0.342083333,33,1.69375
11-04-2024,85.52916667,43.75,591.7916667,29.56666667,24.16666667,108.2916667,0.564166667,60.08333333,1.55625
12-04-2024,81.975,37.10833333,478.3333333,23.39166667,20.18333333,113.125,0.547083333,74.54166667,1.60625
13-04-2024,138.9208333,56.28333333,530.2083333,24.72916667,21.75,112.9583333,0.785833333,150.9166667,1.220833333
14-04-2024,148.5166667,63.88333333,414.25,15.7625,17.17916667,110.9583333,0.985,151.4166667,1.202083333
15-04-2024,117.0458333,49.2125,576.25,26.22083333,21.52916667,86,0.542916667,124.875,1.489583333
16-04-2024,181.4708333,49.44583333,488.6666667,22.30416667,16.1,87.16666667,0.435833333,304.9583333,1.883333333
17-04-2024,181.2083333,39.475,318.5833333,11.85416667,11.43333333,117.625,0.282083333,360.375,2.091666667
18-04-2024,125.0041667,32.7875,343,15.56666667,10.95416667,95.45833333,0.435833333,214.5833333,1.95625
19-04-2024,150.6208333,44.39583333,467.625,24.26666667,16.00833333,68.04166667,0.462083333,274.3333333,1.8375
20-04-2024,174.1375,40.2875,469.375,23.45,12.85833333,78.16666667,0.492916667,349.8333333,1.58125
21-04-2024,125.8291667,33.42083333,342,16.6375,12.575,100.3333333,0.2875,232.2083333,2.19375
22-04-2024,81.65833333,26.6125,378.25,20.69166667,12.77916667,101.5,0.312083333,129.0833333,2.0625
23-04-2024,105.7916667,37.125,561.9583333,32.3625,21.12083333,96.20833333,0.389583333,149.0416667,1.79375
24-04-2024,139.0625,39.27916667,622.8333333,34.47916667,20.07083333,95.45833333,0.345833333,229.625,2.1875
25-04-2024,95.5,34.31666667,493.7083333,26.68333333,17.47083333,103.5833333,0.290833333,135.75,2.272916667
26-04-2024,84.68333333,28.90833333,392,21.1375,17.67083333,105.125,0.272916667,130,2.158333333
27-04-2024,100.0208333,30.64583333,375.5833333,20.48333333,15.65,92.70833333,0.47,156.1666667,1.760416667
28-04-2024,112.2833333,35.22916667,533.2916667,32.11666667,17.4625,84.58333333,0.515416667,173.0416667,1.7625
29-04-2024,109.5375,37.7625,481,24.90416667,19.91666667,118.6666667,0.525,157.875,1.802083333
30-04-2024,150.7583333,40.3875,471.125,25.03333333,16.30416667,97.33333333,0.303333333,264.7083333,2.379166667
01-05-2024,298.8708333,57.125,363.9583333,16.94166667,11.14166667,107.3333333,0.4525,633.625,2.060416667
02-05-2024,186.0375,44.7625,358.0416667,15.02916667,12.80833333,130.9166667,0.360416667,360.2916667,2.139583333
03-05-2024,157.0833333,44.27083333,479.375,23.65416667,14.61666667,114.625,0.348333333,271.5833333,2.297916667
04-05-2024,103.7875,45.60833333,662.5,37.92083333,21.89583333,103.4166667,0.375833333,115.625,2.277083333
05-05-2024,147.1041667,41.68333333,597.4166667,31.52916667,18.82083333,103.7916667,0.465416667,254.3333333,2.260416667
06-05-2024,143.2958333,48.2625,521.75,26.725,16.42083333,105.0416667,0.410416667,226.1666667,2.260416667
07-05-2024,133.5625,52.22916667,618.375,30.13333333,21.96666667,121.0416667,0.566666667,172.1666667,1.658333333
08-05-2024,213.7,60.29583333,499.3333333,18.34166667,21.92916667,140.625,0.667916667,362.6666667,1.822916667
09-05-2024,198.6416667,65.77083333,472.875,15.20416667,22.3125,158.8333333,0.810833333,293.25,1.854166667
10-05-2024,245.3,60.9125,480.4166667,15.78333333,22.17083333,159.25,0.82875,443.8333333,1.8
11-05-2024,190.7166667,64.89166667,532.8333333,20.35416667,23.92916667,145.3333333,0.782083333,271.625,1.775
12-05-2024,200.4458333,64.10416667,506.2083333,22.28333333,19.34166667,126.3333333,0.67625,308.5416667,1.8375
13-05-2024,130.9208333,51.24583333,588.2083333,32.925,26.975,118.5416667,0.420833333,158.375,2.129166667
14-05-2024,95.84583333,32.97083333,489.2916667,27.1125,17.05416667,113.4166667,0.350833333,141.7916667,2.35625
15-05-2024,129.1458333,46.95,704.5,39.14583333,20.9875,111.5416667,0.454583333,184.2083333,2.1625
16-05-2024,118.0458333,57.1125,861.5833333,44.47083333,29.39583333,133.6666667,0.587916667,103.7916667,1.935416667
17-05-2024,190.3791667,66.27083333,1006.625,55.3,27.73333333,113.5,0.564583333,267.7916667,2.1125
18-05-2024,212.7833333,53.4625,361.7916667,15.8,13.49583333,123.1666667,0.59125,417.2083333,2.258333333
19-05-2024,216.1708333,55.59166667,396.25,18.82916667,13.37083333,110.375,0.500416667,419.5416667,2.29375
20-05-2024,230.7333333,60.4125,546.2083333,29.625,18.38333333,112.2083333,0.589583333,440.5833333,2.077083333
21-05-2024,159.6458333,63.60416667,651.0833333,27.525,26.38333333,137.9166667,0.642083333,197.875,2.075
22-05-2024,182.2833333,54.875,550.6666667,19.85833333,22.05833333,144.0833333,0.7775,296.9583333,1.845833333
23-05-2024,198.775,52.48333333,430.5416667,14.27916667,18.0375,137.0416667,0.784583333,355.8333333,1.889583333
24-05-2024,138.3583333,51.7125,533.0833333,25.06666667,19.30833333,118.375,0.816666667,184.3333333,1.914583333
25-05-2024,163.2291667,56.11666667,533,22.39166667,20.88333333,134.1666667,0.76125,238.25,1.941666667
26-05-2024,139.2333333,45.72916667,499.75,24.0375,17.3,126.25,0.406666667,226.4583333,2.439583333
27-05-2024,159.1125,51.32916667,592.7083333,31.57916667,21.70833333,140.8333333,0.386666667,250.25,2.422916667
28-05-2024,150.9416667,48.19166667,521.1666667,29.98333333,20.82083333,126.5416667,0.346666667,245.3333333,2.566666667
29-05-2024,157.9791667,54.64166667,691.0416667,37.04166667,24.0625,139.2916667,0.46125,245.0833333,2.375
30-05-2024,184.675,45.73333333,551.7916667,30.44166667,17.09583333,108.5416667,0.472916667,358.1666667,2.520833333
31-05-2024,177.2083333,46.2625,630.7916667,35.9125,19.8875,113.2916667,0.557916667,320.875,2.24375
01-06-2024,216.6875,45.22916667,359.0833333,19.25,10.28333333,96.625,0.582083333,462.2083333,1.95
02-06-2024,143.1416667,42.64166667,440.25,28.51666667,16.62916667,107.2083333,0.581666667,247.4166667,1.8
03-06-2024,179.3833333,48.325,536.4166667,32.25416667,15.08333333,104.2916667,0.593333333,325.7083333,2.083333333
04-06-2024,208.1541667,51.5875,461.0833333,27.52916667,17.02083333,106.3333333,0.675,407.625,1.845833333
05-06-2024,325.8708333,62.24583333,530.1666667,34.67083333,17.07083333,83.70833333,0.826666667,696.875,1.51875
06-06-2024,273.9416667,64.8875,388,23.7875,16.6,94.25,0.870833333,550.5416667,1.48125
07-06-2024,287.8,67.42916667,312.7916667,16.375,12.7375,100.9583333,0.76,587.5833333,2.08125
08-06-2024,309.425,73.1,364.875,17.3125,14.44583333,116.7916667,0.719583333,608,2.070833333
09-06-2024,178.0041667,45.59166667,347,18.225,12.62916667,109.875,0.595,335.2083333,2.145833333
10-06-2024,155.1,37.60833333,352.9583333,17.8875,12.12083333,121.2083333,0.432083333,305.2083333,2.345833333
11-06-2024,131.9958333,37.02083333,403.375,23.125,14.5625,118.9166667,0.362083333,233.25,2.472916667
12-06-2024,145.5708333,35.38333333,403.8333333,22.52916667,12.64583333,118.2916667,0.412916667,285.7916667,2.466666667
13-06-2024,265.8375,47.925,303.2083333,15.45,9.75,108.6666667,0.6925,598.4166667,1.972916667
14-06-2024,320.2333333,52.44166667,241.5,11.87916667,8.116666667,104.2083333,0.795,741.875,1.870833333
15-06-2024,333.7041667,54.01666667,256.0833333,12.69166667,8.2625,101.4166667,0.775,766.9583333,1.679166667
16-06-2024,265.3916667,44.84166667,279.4583333,14.375,9.141666667,103.0416667,0.63,600.875,2.06875
17-06-2024,276.175,45.70416667,270.875,15.09583333,9.083333333,94.16666667,0.652083333,629.5416667,1.86875
18-06-2024,299.6,50.49583333,290.2916667,17.4125,9.854166667,82.79166667,0.726666667,681.125,1.6375
19-06-2024,317.5208333,61.1125,317.3333333,18.59583333,10.9,83.66666667,0.898333333,689.4583333,1.691666667
20-06-2024,229.0583333,61.60833333,481.7083333,30.40416667,24.01666667,96.125,0.730416667,399.8333333,1.577083333
21-06-2024,248.5083333,72.20833333,477.4583333,27.51666667,27.1875,116.7916667,0.816666667,415.1666667,1.685416667
22-06-2024,198.6125,79.34166667,624.375,33.17916667,34.00833333,136.2083333,0.80125,229.125,1.889583333
23-06-2024,140.2083333,68.1875,495.7916667,23.975,26.2625,137.4583333,0.94875,113.875,1.6125
24-06-2024,141.125,76.45,514,23.25,27.02083333,128.4166667,1.024166667,82.45833333,0.733333333
25-06-2024,110.9625,66.58333333,503.0833333,22.95,27.67916667,134.6666667,1.180833333,39.625,1.2
26-06-2024,114.2791667,74.1375,531.875,26.51666667,28.21666667,105.3333333,1.724166667,22.70833333,0.785416667
27-06-2024,53.03333333,34.25,464.5,25.5125,22.92916667,100.9166667,1.187916667,10.04166667,1.2
28-06-2024,52.41666667,35.8125,633.9583333,37.81666667,28.54583333,95.75,0.6225,4.041666667,1.197916667
29-06-2024,67.63333333,38.69166667,612.75,36.2,25.65833333,102.3333333,0.730833333,37,2.047916667
30-06-2024,91.5125,49.975,535.4166667,29.64166667,22.22083333,123.25,1.150416667,56.08333333,1.677083333
01-07-2024,76.6875,45.05833333,506.4583333,28.4125,20.49166667,92.375,1.285,35.33333333,1.129166667
02-07-2024,89.08333333,44.175,478.5416667,32.075,23.925,82.91666667,1.109166667,80.95833333,0.822916667
03-07-2024,56.94166667,31.72083333,412.1666667,26.77916667,26.39583333,85,1.017916667,36.33333333,0.63125
04-07-2024,44.72083333,30.58333333,561.875,33.075,29.275,91.54166667,0.604583333,3.833333333,1.4625
05-07-2024,38.65833333,27.0875,492.25,26.10416667,23.99583333,99.20833333,0.594583333,0.166666667,1.704166667
06-07-2024,27.6875,19.38333333,403.0416667,21.04166667,23.12083333,87.20833333,0.462916667,0.5,1.70625
07-07-2024,34.5625,22.85,378.1666667,21.91666667,24.4,89.75,0.569583333,5.5,1.6875
08-07-2024,49.27916667,31.74166667,454.25,27.55833333,23.28333333,93.91666667,0.765416667,13.16666667,1.179166667
09-07-2024,81.68333333,54.58333333,577.0833333,33.72083333,29.45833333,121.25,0.93,11.20833333,1.59375
10-07-2024,112.5041667,75.125,652.2083333,36.5,29.30833333,121.375,1.330416667,13.875,1.4875
11-07-2024,103.0041667,61.50416667,650.1666667,38.45416667,22.54166667,108.75,1.029166667,42.41666667,1.754166667
12-07-2024,196.7208333,62.7125,566.75,35.57916667,20.61666667,87.04166667,1.066666667,321.2916667,1.510416667
13-07-2024,166.9,66.72916667,750.25,49.81666667,33.13333333,100.1666667,0.805,207.3333333,1.6625
14-07-2024,187.2583333,84.16666667,861.4166667,51.65833333,39.025,139.0416667,0.952083333,181.625,1.714583333
15-07-2024,106.3083333,65.70833333,678.5833333,39.3625,29.74166667,96.70833333,0.91375,32.125,1.814583333
16-07-2024,62.29166667,43.65,471.1666667,25.2125,22.625,102.5416667,0.78875,0.541666667,2.091666667
17-07-2024,58.02916667,40.53333333,418.9166667,23.07916667,22.5875,103.0416667,0.878333333,0.25,1.754166667
18-07-2024,61.39166667,41.875,442.4583333,25.99166667,27.89166667,112.4583333,1.145416667,4.583333333,1.629166667
19-07-2024,70.67916667,45.94166667,500.9583333,31.11666667,28.89583333,92.5,1.187916667,13.875,1.360416667
20-07-2024,74.19583333,50.44583333,551.4583333,33.3375,29.0875,100.125,1.077083333,5.541666667,1.727083333
21-07-2024,86.125,59.6125,557.625,32.25416667,25.85,101.5,1.235416667,1.666666667,1.51875
22-07-2024,63.65416667,43.83333333,490.8333333,29.34583333,25.9125,106.6666667,1.100416667,2.541666667,1.36875
23-07-2024,83.81666667,55.39583333,593.7083333,33.33333333,30.20416667,122.9166667,1.375416667,10.25,1.35
24-07-2024,96.10416667,62.47083333,704.5416667,39.85,34.25833333,109.25,1.435,17.04166667,0.76875
25-07-2024,89.49583333,57.8875,621.4166667,31.89166667,28.09583333,119.4583333,1.219583333,17.625,1.283333333
26-07-2024,79.78333333,54.78333333,684.9166667,42.2,34.08333333,104.5416667,1.19875,4.083333333,1.454166667
27-07-2024,69.9,48.25,626.7916667,35.94583333,30.70833333,88.95833333,0.905833333,2.333333333,1.170833333
28-07-2024,61.09583333,40.86666667,541.375,31.25,24.95833333,97.54166667,0.484166667,8.416666667,1.785416667
29-07-2024,61.5875,37.3375,463.5833333,26.0875,21.72916667,93.66666667,0.532916667,23.79166667,2.389583333
30-07-2024,69.69583333,45.61666667,530.5833333,31.24583333,25.05,101.4166667,0.74,12.33333333,1.820833333
31-07-2024,58.3,35.3625,556.9583333,34.46666667,21.75833333,69.20833333,1.003333333,22.66666667,0.816666667
01-08-2024,51.97083333,34.7125,490.875,30.55833333,27.1125,100.25,0.710416667,9.166666667,1.795833333
02-08-2024,46.225,31.95416667,522.875,32.4875,23.70833333,82.95833333,0.533333333,2.291666667,1.75
03-08-2024,39.40416667,26.90416667,403.375,22.17083333,18.6125,91.66666667,0.473333333,2.625,2.11875
04-08-2024,37.65833333,25.5875,341.3333333,17.875,17.31666667,86.16666667,0.433333333,3.958333333,2.25625
05-08-2024,30.59583333,21.575,299.1666667,14.825,15.45833333,82.08333333,0.44375,0.333333333,1.902083333
06-08-2024,39.00416667,25.25833333,385.75,26.19583333,21.25416667,71.66666667,0.32875,12.75,2.125
07-08-2024,44.68333333,29.76666667,439.5833333,32.025,23.17083333,52.70833333,0.459583333,13.79166667,0.670833333
08-08-2024,50.88333333,34.53333333,567.1666667,37.5375,30.54583333,68.875,0.59,9.125,1.13125
09-08-2024,49.61666667,34.93333333,515.0833333,31.96666667,26.46666667,83.5,0.73625,0.541666667,1.5
